Time,True_Angle,Measured_Angle,Control_Signal
18.605,0.46221829324097924,0.43297007553079797,-1.0
18.606,0.4623806112279949,0.45664668922643203,-1.0
18.607,0.46253291298321186,0.4193654579903736,-1.0
18.608,0.4626751995082533,0.47782839630922513,-1.0
18.609,0.46280747180464227,0.41166883937294,-1.0
18.61,0.46292973087380157,0.4793930577457095,-1.0
18.611,0.46304197771705397,0.4534932721454286,-1.0
18.612000000000002,0.463144213335622,0.43534621287527164,-1.0
18.613,0.4632364387306282,0.3859150294429159,-1.0
18.614,0.4633186549030949,0.4284844519640951,-1.0
18.615000000000002,0.4633908628539443,0.4836951034703519,-1.0
18.616,0.4634530635839987,0.4851292783587631,-1.0
18.617,0.46350525809398,0.43362025953858946,-1.0
18.618000000000002,0.46354744738451037,0.4222129554091765,-1.0
18.619,0.46357963245611167,0.46718518182162744,-1.0
18.62,0.46360181430920583,0.5045490128632959,-1.0
18.621,0.4636139939441147,0.5060968307862707,-1.0
18.622,0.46361617236106,0.3917769172180152,-1.0
18.623,0.46360835056016364,0.46489931757774333,-1.0
18.624,0.46359052954144736,0.41263539809186583,-1.0
18.625,0.463562710304833,0.37707422055034556,-1.0
18.626,0.4635248938501423,0.4274067369933818,-1.0
18.627,0.463477081177097,0.47521333172436764,-1.0
18.628,0.46341927328531907,0.41333676878987324,-1.0
18.629,0.4633514711743303,0.3315367159663313,-1.0
18.63,0.4632736758435526,0.40490664769067863,-1.0
18.631,0.463185888292308,0.40189294960174454,-1.0
18.632,0.46308810951981855,0.42475927481883197,-1.0
18.633,0.4629803405252063,0.47124873917224575,-1.0
18.634,0.46286258230749355,0.3997431575080567,-1.0
18.635,0.46273483586560255,0.4029034756886962,-1.0
18.636,0.46259710219835576,0.42673136436353787,-1.0
18.637,0.4624493823044757,0.5261407439971341,-1.0
18.638,0.462291677182585,0.526201401937659,-1.0
18.639,0.4621239878312065,0.46248164584049617,-1.0
18.64,0.4619463152487632,0.4941835988088328,-1.0
18.641000000000002,0.46175866043357805,0.3889300346823253,-1.0
18.642,0.4615610243838745,0.4053082123008784,-1.0
18.643,0.46135340809777586,0.4844643489159553,-1.0
18.644000000000002,0.4611358125733058,0.45672932306513836,-1.0
18.645,0.46090823880838827,0.5140206165990069,-1.0
18.646,0.4606706878008472,0.37659532931510314,-1.0
18.647000000000002,0.4604231605484069,0.4465629443311181,-1.0
18.648,0.4601656580486918,0.41272674577136803,-1.0
18.649,0.4598981812992267,0.47423876179952457,-1.0
18.650000000000002,0.4596207312974366,0.428650171713425,-1.0
18.651,0.4593333090406466,0.44883699582912684,-1.0
18.652,0.4590359155260823,0.4865268476504956,-1.0
18.653,0.45872855175086946,0.5581249921685112,-1.0
18.654,0.45841121871203416,0.48973916860210714,-1.0
18.655,0.4580839174065027,0.49279163217628463,-1.0
18.656,0.45774664883110183,0.39697170463114584,-1.0
18.657,0.45739941398255846,0.46154912619104826,-1.0
18.658,0.45704221385749993,0.4497407387684018,-1.0
18.659,0.45667504945245396,0.35240920530738495,-1.0
18.66,0.4562979217638485,0.4217375575482775,-1.0
18.661,0.45591083178801184,0.33453068586788853,-1.0
18.662,0.4555137805211728,0.5076587928741045,-1.0
18.663,0.45510676895946045,0.40324989411754814,-1.0
18.664,0.45468979809890425,0.4695494111322232,-1.0
18.665,0.4542628689354341,0.43262928965866565,-1.0
18.666,0.4538259824648803,0.47347078754969474,-1.0
18.667,0.4533791396829736,0.4024045932996151,-1.0
18.668,0.45292234158534506,0.408645292199443,-1.0
18.669,0.45245558916752626,0.3741782525379619,-1.0
18.67,0.4519788834249493,0.4030557527311845,-1.0
18.671,0.4514922253529466,0.47829002750675625,-1.0
18.672,0.450995615946751,0.4567637635422656,-1.0
18.673000000000002,0.4504890562014961,0.4738840179515663,-1.0
18.674,0.4499725471122157,0.4108039802313203,-1.0
18.675,0.4494460896738442,0.3449398262825445,-1.0
18.676000000000002,0.4489096848812166,0.49527422717982944,-1.0
18.677,0.4483633337290682,0.3263243035498659,-1.0
18.678,0.4478070372120351,0.47493666492744896,-1.0
18.679000000000002,0.44724079632465363,0.4049009561686323,-1.0
18.68,0.44666461206136093,0.38741175270635414,-1.0
18.681,0.4460784854164946,0.46244731609874307,-1.0
18.682000000000002,0.4454824173842927,0.4177843303624472,-1.0
18.683,0.444876408958894,0.3728966143425364,-1.0
18.684,0.44426046113433787,0.4402315864416788,-1.0
18.685,0.4436345749045642,0.4258207969657653,-1.0
18.686,0.44299875126341354,0.4443316951117758,-1.0
18.687,0.44235299120462696,0.4145609968868912,-1.0
18.688,0.44169729572184624,0.3997983986748672,-1.0
18.689,0.4410316658086138,0.4219304427021383,-1.0
18.69,0.4403561024583727,0.4356494430614718,-1.0
18.691,0.4396706066644666,0.3736940123228343,-1.0
18.692,0.4389751794201399,0.4811525636977467,-1.0
18.693,0.4382698217185377,0.4991715108038621,-1.0
18.694,0.4375545345527056,0.35986385722237274,-1.0
18.695,0.43682931891559007,0.36144354358106834,-1.0
18.696,0.4360941758000383,0.3946069902528618,-1.0
18.697,0.435349106198798,0.41353586581522406,-1.0
18.698,0.4345941111045179,0.42660531673841423,-1.0
18.699,0.4338291915097472,0.39865958368500454,-1.0
18.7,0.43305434840693596,0.5323716666924584,-1.0
18.701,0.432269582788435,0.4634296811703486,-1.0
18.702,0.43147489564649594,0.4228742948251733,-1.0
18.703,0.43067028797327106,0.3746915910949092,-1.0
18.704,0.4298557607608135,0.43755101871720425,-1.0
18.705000000000002,0.42903131500107716,0.35406069414007163,-1.0
18.706,0.4281969516859168,0.4239555974021839,-1.0
18.707,0.42735267180708797,0.40551756119345256,-1.0
18.708000000000002,0.42649847635624705,0.4967319532861197,-1.0
18.709,0.42563436632495116,0.44783971662118593,-1.0
18.71,0.42476034270465846,0.4505299706423739,-1.0
18.711000000000002,0.42387640648672775,0.36485248993927566,-1.0
18.712,0.42298255866241885,0.40612392470820785,-1.0
18.713,0.42207880022289235,0.4352293927686428,-1.0
18.714,0.4211651321592098,0.47169314118990746,-1.0
18.715,0.42024155546233366,0.43908838511402903,-1.0
18.716,0.4193080711231272,0.38258543787297367,-1.0
18.717,0.4183646801323546,0.46915961926148986,-1.0
18.718,0.41741138348068113,0.3653071281706403,-1.0
18.719,0.4164481821586728,0.40985584340839043,-1.0
18.72,0.4154750771567967,0.39644904872421105,-1.0
18.721,0.4144920694654208,0.369261062548638,-1.0
18.722,0.413499160074814,0.345006955982903,-1.0
18.723,0.4124963499751463,0.3529595834560841,-1.0
18.724,0.41148364015648853,0.37256608442093786,-1.0
18.725,0.41046103160881264,0.3731742807577012,-1.0
18.726,0.40942852532199153,0.3562285115619792,-1.0
18.727,0.40838612228579907,0.3712027218787227,-1.0
18.728,0.40733382348991026,0.4657391352452916,-1.0
18.729,0.40627162992390103,0.4398882028851665,-1.0
18.73,0.4051995425772484,0.3398757586842294,-1.0
18.731,0.40411756243933045,0.43794104069405637,-1.0
18.732,0.40302569049942627,0.428540826009617,-1.0
18.733,0.4019239277467161,0.390301194704825,-1.0
18.734,0.4008122751702812,0.4395079260040031,-1.0
18.735,0.3996907337591039,0.3259052127637732,-1.0
18.736,0.3985593045020678,0.3288033349419392,-1.0
18.737000000000002,0.39741798838795733,0.3171444588058072,-1.0
18.738,0.3962667864054583,0.4283956684873751,-1.0
18.739,0.39510569954315755,0.3738352915892477,-1.0
18.740000000000002,0.393934728789543,0.42658856336645207,-1.0
18.741,0.3927538751330038,0.34532124098106637,-1.0
18.742,0.39156313956183025,0.39954255294262975,-1.0
18.743000000000002,0.3903625230642138,0.3426261774222929,-1.0
18.744,0.38915202662824716,0.39495112244530617,-1.0
18.745,0.3879316512419241,0.34286781756892987,-1.0
18.746,0.3867013978931397,0.36885201060822326,-1.0
18.747,0.3854612675696901,0.36150317188917563,-1.0
18.748,0.3842112612592729,0.34312124164311286,-1.0
18.749,0.38295137994948675,0.3545580427870908,-1.0
18.75,0.38168162462783156,0.3235302953855984,-1.0
18.751,0.38040199628170857,0.32564780876722077,-1.0
18.752,0.37911249589842017,0.3400662525336603,-1.0
18.753,0.37781312446517007,0.32976559326515337,-1.0
18.754,0.3765038829690633,0.3106839363820414,-1.0
18.755,0.3751847723971061,0.37205642831343094,-1.0
18.756,0.3738557937362062,0.4187435312864614,-1.0
18.757,0.37251694797317236,0.3614213152589698,-1.0
18.758,0.37116823609471483,0.2841185905348936,-1.0
18.759,0.3698096590874451,0.32045595734149873,-1.0
18.76,0.36844121793787615,0.4364389074762073,-1.0
18.761,0.3670629136324221,0.3062928539034973,-1.0
18.762,0.3656747471573986,0.26320066771105466,-1.0
18.763,0.3642767194990226,0.3398687729423097,-1.0
18.764,0.3628688316434125,0.4217365138411185,-1.0
18.765,0.3614510845765879,0.4359592755074639,-1.0
18.766000000000002,0.36002347928447004,0.3593798438442289,-1.0
18.767,0.3585860167528814,0.44380822198897085,-1.0
18.768,0.3571386979675458,0.36649608593329047,-1.0
18.769000000000002,0.35568152391408886,0.372720689625537,-1.0
18.77,0.3542144955780372,0.3909729095049898,-1.0
18.771,0.3527376139448192,0.2818315847013221,-1.0
18.772000000000002,0.35125087999976445,0.36087004837608255,-1.0
18.773,0.34975429472810426,0.2800522369727668,-1.0
18.774,0.3482478591149712,0.3505715462739712,-1.0
18.775000000000002,0.34673157414539946,0.3218985832186637,-1.0
18.776,0.3452054408043247,0.36190928761897856,-1.0
18.777,0.343669460076584,0.33208537743222294,-1.0
18.778,0.3421236329469161,0.3197052270740895,-1.0
18.779,0.3405679603999612,0.414454524530092,-1.0
18.78,0.3390024434202609,0.30956822399685224,-1.0
18.781,0.33742708299225865,0.3501471458235126,-1.0
18.782,0.3358418801002992,0.3115689859594316,-1.0
18.783,0.3342468357286289,0.3307009894872849,-1.0
18.784,0.3326419508613958,0.33187806617772636,-1.0
18.785,0.33102722648264943,0.3811757282193787,-1.0
18.786,0.3294026635763409,0.32110758926019767,-1.0
18.787,0.327768263126323,0.251653281092986,-1.0
18.788,0.32612402611635016,0.30256223446575875,-1.0
18.789,0.3244699535300783,0.35425055543821055,-1.0
18.79,0.322806046351065,0.21731049865506086,-1.0
18.791,0.32113230556276967,0.27306050225426487,-1.0
18.792,0.3194487321485531,0.3131928185386701,-1.0
18.793,0.31775532709167803,0.32601555933785276,-1.0
18.794,0.3160520913753086,0.2959647692552917,-1.0
18.795,0.31433902598251084,0.25865169017268863,-1.0
18.796,0.31261613189625237,0.40009159437468145,-1.0
18.797,0.3108834100994025,0.3062470834431825,-1.0
18.798000000000002,0.3091408615747323,0.3169601267287478,-1.0
18.799,0.3073884873049146,0.3697094954725546,-1.0
18.8,0.30562628827252386,0.39444947075865416,-1.0
18.801000000000002,0.30385426546003635,0.2607271150772468,-1.0
18.802,0.30207241984983013,0.2920392246706125,-1.0
18.803,0.3002807524241849,0.2648952275002406,-1.0
18.804000000000002,0.29847926416528225,0.2896668071844891,-1.0
18.805,0.29666795605520546,0.38416608563933646,-1.0
18.806,0.2948468290759397,0.2625190130525454,-1.0
18.807000000000002,0.29301588420937186,0.23365570615275982,-1.0
18.808,0.29117512243729066,0.3471551246064444,-1.0
18.809,0.2893245447413867,0.2656852106882487,-1.0
18.81,0.2874641521032523,0.2306431667969533,-1.0
18.811,0.2855939455043818,0.24431633959248333,-1.0
18.812,0.2837139259261711,0.2487736677551039,-1.0
18.813,0.2818240943499183,0.27336191640067053,-1.0
18.814,0.27992445175682307,0.21402128882561744,-1.0
18.815,0.27801499912798716,0.2971213235381164,-1.0
18.816,0.2760957374444141,0.3543882435803446,-1.0
18.817,0.2741666676870094,0.3600242399504702,-1.0
18.818,0.2722277908365805,0.2121679916428168,-1.0
18.819,0.2702791078738366,0.20944046777899686,-1.0
